-0.046705768	0.09989922	-0.032594502	-0.002180962	-0.0186853	0.05580054	0.059250023	-0.025143202	0.024518779	0.03399307	0.005751621	0.07630754	-0.011258003	-0.073603	-0.051309712	-0.069043376
-0.038712412	0.054072294	0.010691738	-0.036724385	-0.041598752	-0.013802672	0.05651606	-0.01072001	-0.007461664	0.06656634	0.053199798	0.069976136	-0.06570864	-0.030098254	-0.027761113	-0.046983104
-0.05540652	0.00716881	0.0040110997	-0.096849516	-0.0011114023	-0.058505215	0.011295399	-0.039833345	0.050913773	0.04524365	-0.0034800183	0.065383516	0.028928684	-0.019717064	-0.03171344	-0.0062870947
-0.046739504	0.03596508	-0.023576593	-0.038146492	-0.08315617	-0.020341124	-0.020538436	-0.061654963	0.0032475635	-0.03334982	0.014124255	0.03438846	-0.05732268	-0.077412754	-0.023114866	-0.042685736
-0.025060039	0.062004756	0.01773239	-0.043310758	-0.002703481	-0.03698688	0.032282684	-0.07057506	0.05891217	-0.019483216	-0.023623552	0.041263286	-0.036478274	-0.061332863	0.009947828	-0.012133955
0.007081927	0.0757987	-0.027629642	-0.040393393	-0.083770804	0.033624433	0.04133018	0.016800743	-0.0180758	-0.0047370726	-0.011906103	0.06507274	-0.08277595	-0.052649762	0.021639194	0.032280695
-0.02354735	0.03045176	0.016484413	-0.09918537	-0.03219266	0.015412001	0.0145569295	0.015659265	-0.0008534274	0.020088634	0.02807391	0.07846384	-0.03464132	-0.054808922	0.015040915	-0.046163842
-0.024771329	0.047486585	-0.024201663	-0.06835351	0.004411937	0.010311813	0.043368354	-0.0081309825	-0.051058482	-0.010231212	-0.0052009732	0.0330772	0.023127088	-0.05137921	-0.01541631	0.002596398
-0.083557464	0.0026086224	-0.0058318814	0.063278295	-0.0037300808	-0.008353002	0.023724861	0.00853469	0.023741597	-0.0016110715	-0.020502381	0.032298133	-0.028181054	-0.047767002	-0.021397732	-0.07933149
-0.08460626	-0.018950712	-0.027199324	-0.012461315	-0.09646995	0.0050736456	-0.024068806	-0.05134077	0.027749946	0.039899282	0.080146186	0.095889196	-0.0025552188	0.050753392	0.031687733	-0.057050202
-0.054145806	0.058613352	0.0152881555	-0.00810354	-0.058727168	-0.0054279626	-0.032777287	-0.021635782	0.00095490995	0.015480121	-0.062218446	0.14826289	-0.038746372	-0.017777795	-0.098697655	-0.053564698
-0.032713175	0.105067976	-0.00958146	-0.088644944	-0.11352658	0.037840314	-0.010597187	0.005663467	0.0077197757	-0.042656653	-0.0068240254	0.0710863	-0.02870814	-0.14054018	0.0026094026	-0.022834912
0.034155108	0.023854002	0.0026587166	-0.01772764	-0.0077264314	0.014191551	0.0062798234	0.00475346	0.042403296	-0.023183363	-0.0010720798	0.0634678	0.013019897	0.037597075	-0.006683146	-0.07262373
0.028853588	0.077911764	-0.0112254955	-0.02272777	-0.03004165	-0.014078015	0.044004977	-0.04612647	-0.0610314	-0.06910893	0.03223854	0.04690757	0.04186014	-0.020450508	-0.14542949	-0.04012746
-0.0785177	-0.0630194	0.0048723053	-0.054450773	-0.00096783484	0.02407867	0.0012744259	-0.005683618	0.009347225	0.004707202	-0.013401838	-0.0040335944	-0.0033207324	-0.06976658	-0.00021501159	-0.102303386
-0.01232663	0.06308584	0.014457441	-0.0658479	0.0031708826	0.017405208	0.006241845	0.025108222	-0.0060442416	-0.011606016	0.031397156	0.07123596	-0.05438027	-0.05745246	-0.057451013	-0.08972656
-0.025157785	0.05805523	-0.012422369	-0.0903363	-0.023522165	-0.008838612	-0.026393425	0.018929183	-0.052076966	-0.07012291	0.07104799	0.11200014	0.007989267	-0.0058040386	0.0017948374	0.06982178
0.023543479	-0.030443994	0.053788178	-0.104752295	-0.0588649	0.036022354	0.017649025	-0.08429969	0.03645526	0.0054025985	0.07775158	0.05262946	-0.09943548	-0.017891148	-0.03189964	-0.04374756
-0.030629804	0.0031571954	-0.034136828	0.06802129	0.040721256	0.0342373	0.0462261	0.0022993363	-0.017183168	-0.054517753	0.07245605	0.18613595	-0.097623	-0.037492786	0.060899783	0.0078117307
-0.026860354	-0.02810518	-0.035330825	0.0039864276	-0.15514919	-0.061031904	0.004778513	-0.07582551	0.056706	-0.044370703	-0.06802605	0.09118001	-0.074312694	-0.036354095	0.012320688	-0.085235804
-0.026787197	0.040849913	0.07046314	-0.03803606	-0.023410292	-0.0597253	0.114563495	-0.04835953	-0.03855877	0.05348254	0.05078184	0.016858159	0.049486503	-0.033262555	-0.019758876	0.019745708
0.053502627	-0.00971878	-0.07957812	0.0010461106	0.065648265	-0.06472888	0.012464613	-0.048323948	-0.038944356	0.016296934	0.042399272	-0.01240825	-0.02532148	-0.057640262	-0.041047715	-0.07711298
-0.092822775	0.028344592	-0.06517328	0.010931882	-0.025660286	-0.11493346	-0.08232035	0.030875046	0.0013316494	0.07403977	0.057564877	0.13789923	-0.11465588	-0.060327943	0.003018472	0.046414968
0.08153504	-0.011314548	0.0106897615	-0.059403617	-0.025647644	0.08794051	0.019123174	-0.07603182	-0.07240755	-0.01986027	-0.0011920957	0.011925117	0.0009844736	-0.061202448	-0.10210713	-0.082513936
0.033730008	-0.0060749953	0.07120166	0.12559023	-0.03233184	-0.08706132	-0.058756217	0.0071085864	0.0149837285	-0.068086445	0.031693496	0.090022035	-0.10340317	-0.03675968	0.040431157	0.006553438
0.0006715148	0.015320135	-0.012425948	0.03681157	0.0156929	-0.07638007	0.051288348	-0.0054378016	0.011994305	0.04226347	0.019878902	0.0672329	0.015138032	-0.015192439	-0.09652751	-0.05394958
-0.011407785	0.10187644	0.027367963	0.04937057	-0.027850244	-0.052404795	-0.031098109	-0.025938476	0.08839378	0.06108973	0.0072868345	0.08009525	-0.003402007	-0.017419374	0.022448547	0.0141588105
-0.001886256	0.070864566	0.00020496309	0.077975765	-0.06464349	0.032738164	0.04032968	-0.026854241	-0.037094373	-0.007534237	0.041282717	0.034304954	-0.08131122	-0.04467227	-0.10529298	0.025327729
-0.0200555	-0.031267498	0.06911728	0.012219361	-0.006404142	0.035042718	0.078194454	-0.0294957	0.010442848	-0.044414204	0.015064244	0.076870844	0.044116475	-0.03900683	0.02465258	-0.054505635
0.030996509	0.0033413302	-0.026514634	0.011377852	-0.0005724305	-0.08551024	0.086299986	0.042219214	0.05860202	-0.017615758	0.01902209	-0.00054617086	-0.0069172624	-0.054336175	0.006579511	-0.0744711
-0.043994427	0.048410945	0.02276445	0.008675495	-0.054750912	-0.031083295	0.024329785	-0.01976094	-0.01989837	-0.01398831	-0.001273572	-0.08405291	0.0038788035	-0.01452155	-0.08844756	0.012999838
0.050433915	0.058207247	-0.054572858	0.00874743	-0.03957223	0.057661295	0.056673355	-0.017822294	0.035226915	-0.0059992527	0.021076607	-0.049062803	0.0067729023	0.016654653	-0.09661829	-0.03896091
0.01615862	0.024126984	-0.0091216015	0.004280424	0.0144171305	0.032247808	-0.03172164	0.05669219	-0.11015264	0.012938838	-0.014853692	0.2650427	-0.08326035	-0.057531815	0.04730457	0.08077272
0.10188804	0.0027746055	0.009995058	0.026828717	-0.010942638	0.016191874	0.026061662	0.047223836	0.0025730252	0.008362045	-0.08367975	0.10892406	0.1744077	-0.036266122	0.014438213	-0.0778571
0.08655952	0.02778216	0.0014218529	0.071103625	-0.07155318	-0.06201787	0.04285383	0.019985761	0.03422659	-0.018322134	0.034890518	0.011770984	-0.009082204	-0.11046349	0.063980326	-0.11076638
-0.011534074	0.07201491	-0.056302328	-0.043575957	-0.01762466	-0.07419711	0.004433812	0.07003124	-0.030102469	0.08370929	0.0460289	-0.060180984	0.039781082	-0.055084493	0.055865772	0.015408162
-0.025027828	0.03070218	-0.0007472247	-0.010911874	-0.061575167	0.06314962	0.04504789	-0.021039099	-0.0067929476	0.0453462	-0.03134142	0.08760417	0.004527612	0.031393036	-0.021566747	-0.09027349
-0.051082186	-0.07345582	-0.019612502	-0.068029866	0.027303139	-0.018273212	0.029907228	-0.013570251	0.03382923	-0.04204691	0.0017015017	-0.01223072	-0.068407536	-0.004949299	-0.04399026	-0.03340166
0.029864237	0.036345147	-0.0092139235	-0.13823813	0.0026469443	0.053113382	0.0025859775	-0.011826598	0.010428857	-0.024055578	-0.035649993	-0.08542403	0.02590386	-0.023357669	0.08993181	-0.008373771
-0.048285544	0.007884126	-0.042102993	0.019688807	-0.14127603	0.07562359	0.06800254	0.0227587	-0.033837646	0.040589478	-0.011440325	-0.06842836	-0.16830727	-0.037352234	0.072666414	0.03043756
0.06407229	0.03678885	-0.023861857	-0.028953724	-0.13051033	0.01998078	0.054217264	-0.07599627	-0.01432805	0.016396135	-0.024032041	0.028118003	-0.01812157	-0.019360727	0.0081361635	0.04587577
-0.010560023	-0.0017662125	-0.10000219	0.018150285	0.12497956	0.015119489	-0.04767041	-0.008385215	-0.0800646	-0.040235285	0.08403008	0.036991965	-0.056351326	0.014641174	-0.080405496	-0.0213371
-0.050746053	0.0011953096	0.11805821	0.004300876	0.12201065	0.14213657	0.00038660798	-0.026730632	0.034749564	-0.10931518	0.0104829725	0.087505676	-0.01871651	-0.01722857	0.027640684	0.011033051
0.022902984	-0.009663069	0.07348081	-0.012243182	0.067047656	0.03216696	0.010671924	0.05138074	-0.0076940656	0.031592105	-0.021887176	0.1363898	-0.08224086	-0.08141907	0.10009964	-0.055810194
-0.010118968	0.038899496	-0.027895615	0.07587776	-0.021245454	0.09131895	-0.019344267	-0.040846974	0.070953034	0.0015228888	-0.0738621	0.033497255	0.029770447	0.025084322	-0.1696528	0.114470676
